type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,4.5353,0.0908,0.7978,2.7478,0.08,4.8876,84.5141,0.99,3.5,1.2,10.4,3
red,11.1732,0.88,0.7397,3.6607,0.18,3.8598,31.9398,0.99,2.9,1.2,12,6
red,5.37,0.6021,0.5649,4.4795,0.08,39.0333,17.4239,0.99,3.1,0.5,12.6,8
red,3.0209,0.1474,0.2167,5.3458,0.09,17.6424,59.6533,0.99,3.7,0.7,11.9,7
red,1.5169,1.3,0.5567,2.9899,0.07,28.824,69.3562,0.99,2.3,1.1,6.7,5
red,6.8526,0.2766,0.0555,1.6988,0.05,47.1322,56.3497,0.99,2.1,0.4,13.3,3
red,9.384,1.1035,0.7851,1.9209,0.19,6.2158,103.3821,1.01,2.5,0.5,11.4,3
red,5.539,0.7266,0.3084,0.9734,0.1,12.3149,59.2298,1.01,1.7,1.1,5.9,4
red,1.1028,0.3205,0.4709,5.1218,0.15,12.6755,117.873,1.01,2.5,1.1,6.4,6
red,0.8674,0.6865,0.5791,1.7224,0.17,18.6801,160.1258,1,2.1,0.7,13.1,4
red,14.488,1.0956,0.5438,5.5734,0.16,17.1366,77.6334,1.01,2.7,1.1,12.3,6
red,9.9192,1.014,0.32,3.8888,0.08,15.1726,85.1293,0.99,3.2,0.7,12.7,4
red,2.2124,0.9241,0.4418,4.8524,0.1,17.3297,18.1246,0.99,2.9,0.5,5.6,6
red,2.2889,0.2249,0.5803,1.4998,0.09,44.1192,22.1467,0.99,3.8,0.4,6,8
red,14.3747,1.1481,0.0625,0.1605,0.1,3.8506,125.8373,0.99,1.5,0.4,5.3,3
red,0.7398,0.6043,0.6117,2.0696,0.06,13.3203,93.4092,1,1.5,1.3,9.7,6
red,2.7793,0.565,0.534,6.3218,0.16,37.4135,53.3959,0.99,3.3,0.8,8,4
red,2.077,0.1738,0.38,6.6866,0.18,20.5544,54.6762,1,2.1,0.7,5.8,4
red,11.3788,0.6967,0.5165,2.5394,0.05,23.705,66.8088,1,2.6,0.7,9.8,5
red,2.0049,0.1079,0.0022,1.9306,0.15,54.7609,98.3535,1,3.4,0.7,6.5,8
red,13.8921,0.7218,0.4483,6.5233,0.1,29.2147,116.4241,1,3.6,0.6,5.7,5
red,2.0814,0.3263,0.6771,5.7201,0.11,30.3017,54.1138,1,3.1,0.6,5.4,8
red,4.7154,1.1492,0.637,3.8609,0.12,49.2628,131.862,0.99,1.4,0.3,13.4,6
red,11.7003,1.184,0.7792,1.1025,0.18,37.7033,113.0175,0.99,3.5,0.7,8.6,4
red,9.554,0.2285,0.3914,4.5904,0.11,41.274,140.0116,0.99,2.4,0.3,5.7,3
red,4.698,1.1122,0.6349,0.5366,0.14,23.5098,36.5792,0.99,3,1.2,12.3,6
red,11.8355,0.3304,0.3339,5.2509,0.1,24.0656,50.5944,1,2.8,0.8,11.9,8
red,4.7965,0.4793,0.5699,4.223,0.05,6.3471,40.8996,1,2.9,1.2,13.1,7
red,11.2669,0.0525,0.181,5.6632,0.16,25.3647,14.3662,0.99,3.2,0.7,9.6,4
red,6.162,0.9298,0.4265,0.8769,0.1,38.1304,94.9244,1.01,2.9,1,10.2,5
red,5.0398,0.1774,0.5034,3.8224,0.16,1.5905,45.759,1,1.4,1.3,9.2,5
red,2.7564,0.8168,0.0792,5.5845,0.14,19.3959,86.7568,1.01,1.5,0.6,12.3,5
red,5.9213,0.9272,0.2156,1.3949,0.19,12.7662,135.593,0.99,2.2,0.6,8.6,8
red,0.7286,1.0043,0.2648,6.4006,0.06,38.848,116.2879,0.99,2.2,1,11.5,5
red,8.3054,1.2718,0.7533,0.8784,0.06,32.3584,161.0187,1.01,1.7,0.5,11.5,3
red,14.476,0.9307,0.4942,6.6767,0.07,29.291,165.2002,0.99,3.5,0.8,6.2,3
red,10.7991,0.3859,0.3199,1.4645,0.15,53.1788,169.6577,1,2.6,1.3,7.6,3
red,5.5635,1.2598,0.7788,0.2025,0.16,51.7231,63.8318,1.01,2.8,0.3,12.5,3
red,14.1088,0.5825,0.0966,3.1631,0.16,9.4991,98.2055,1,3.2,1.1,6,5
red,12.5398,0.6671,0.5736,4.4459,0.06,58.924,117.0388,0.99,2.7,1.2,4.7,4
red,3.9829,0.3808,0.2676,6.1359,0.09,11.6625,45.7117,0.99,2.7,0.7,8.8,4
red,2.9075,1.2066,0.1384,6.0812,0.15,13.7541,132.3731,0.99,1.5,0.5,10,4
red,8.5503,0.8637,0.0113,6.0624,0.05,4.026,46.5744,1.01,2.5,1,11.9,3
red,0.1992,0.612,0.3652,0.0046,0.15,14.5213,136.1208,0.99,2.7,0.4,11.3,5
red,0.7636,1.0418,0.6429,5.4542,0.19,30.7744,162.8519,1,1.8,0.3,7.9,7
red,7.2183,0.0044,0.3395,4.1389,0.13,17.6433,48.7937,0.99,2.2,0.5,8.3,3
red,2.4009,0.4156,0.6243,2.6876,0.18,24.299,107.0142,0.99,2.7,0.7,7.2,5
red,5.489,0.0223,0.373,5.2488,0.19,59.6071,165.1268,0.99,1.9,0.8,8.8,6
red,4.6697,0.4592,0.7649,1.1098,0.08,30.9352,43.4103,1,2.1,0.8,12.9,4
red,11.6064,0.8493,0.2459,3.8592,0.14,47.1035,114.1397,0.99,3.4,0.6,11.7,8
red,14.8808,1.303,0.4347,1.0596,0.18,1.5775,41.1666,1,3.1,1,12.6,7
red,2.4323,0.1125,0.5231,4.0231,0.16,31.98,10.1234,0.99,2.5,1.3,9.4,5
red,9.1238,0.3368,0.4771,2.8279,0.16,43.6587,101.4507,0.99,2.4,0.3,9.8,3
red,5.6124,0.1158,0.1973,2.3917,0.18,6.313,52.0974,1.01,2.6,1.1,4.9,3
red,14.3801,0.335,0.7423,3.23,0.12,26.1741,129.9279,1.01,2.5,1,12.4,4
red,3.3383,0.7638,0.1281,0.6812,0.11,46.2087,56.2796,0.99,3.6,1.1,8.8,4
red,0.9714,1.3282,0.5349,3.6137,0.18,17.3044,118.608,1,3,0.7,11.8,8
red,13.7191,0.0062,0.1037,5.6592,0.07,15.5907,51.8839,1.01,2.4,0.4,12.6,3
red,9.605,0.1199,0.4332,0.6108,0.18,54.4714,88.3149,0.99,3.1,1,6,5
red,13.3959,1.1165,0.0786,1.4675,0.14,50.2526,123.6064,1.01,2.4,0.8,6.7,6
red,5.8363,0.4252,0.1553,6.5338,0.07,38.5622,139.083,1.01,3.7,0.7,5,4
red,12.3326,1.3209,0.457,3.4873,0.07,32.7499,68.5479,1,3.1,1,11.9,7
red,7.2024,0.688,0.2019,3.6663,0.2,56.9063,37.977,0.99,1.7,0.9,7.7,4
red,3.4375,0.4823,0.0117,0.2167,0.18,39.4106,91.7001,1.01,2.4,0.8,10.8,6
red,9.5665,0.3043,0.4103,0.1555,0.12,59.0979,30.2514,1,1.9,0.4,5.7,5
red,3.926,0.2731,0.6887,5.3641,0.1,41.5087,67.9842,0.99,3.3,0.8,10.3,6
red,2.3023,0.0024,0.3735,4.466,0.15,14.0025,165.5176,1.01,2.6,0.7,10.2,5
red,2.0075,1.1557,0.1031,4.451,0.06,21.4672,118.1799,0.99,1.5,0.8,5.7,8
red,14.6981,0.1533,0.1871,3.979,0.11,42.6839,43.0844,1,2,1.3,8.6,8
red,1.805,0.8513,0.3965,0.472,0.17,12.7036,31.1904,1.01,2.6,0.5,9.3,8
red,3.2047,1.3163,0.6399,1.677,0.15,2.6741,82.76,1,2.6,0.5,7.5,6
red,1.3075,0.284,0.2746,1.9709,0.13,8.1102,111.1388,1.01,1.7,0.9,10,5
red,1.4032,0.6836,0.2864,3.0286,0.11,46.8532,45.0772,1.01,1.7,1.2,10.1,8
red,11.339,0.2342,0.5229,4.8009,0.15,41.6288,53.618,0.99,2.4,1.3,12.8,6
red,3.976,0.1796,0.7749,1.7147,0.15,40.8004,43.0224,0.99,1.9,1.2,10.9,6
red,2.9837,1.1609,0.4361,0.9739,0.12,50.5428,43.8682,0.99,3.4,0.6,6.4,6
red,3.5642,0.9842,0.664,4.7207,0.13,45.3749,103.5133,0.99,1.8,0.9,9.4,6
red,4.8362,0.4298,0.7532,0.6279,0.12,56.4112,166.7525,0.99,1.8,1.2,8.4,3
red,6.4509,1.1726,0.6025,1.5218,0.11,44.6644,105.12,0.99,1.6,0.5,9.9,5
red,0.2043,0.2181,0.7306,4.128,0.1,20.1885,92.5992,1,1.6,0.4,13.1,7
red,6.1325,0.0565,0.53,6.3694,0.19,21.6518,98.4731,1.01,3.8,0.4,13.4,6
red,11.8964,1.0216,0.7724,1.102,0.06,31.5062,52.2557,0.99,3,0.8,6.5,7
red,9.3801,1.3392,0.5244,0.1853,0.12,28.6958,157.2338,1.01,3.3,0.8,12.9,5
red,13.4426,0.6903,0.4078,3.9205,0.13,21.3309,119.2659,0.99,3.4,0.5,4.6,6
red,9.2038,0.1332,0.0151,4.5791,0.19,17.5886,91.6203,0.99,1.8,0.9,8.5,4
red,5.4481,0.0618,0.5955,3.0284,0.13,9.7728,55.5335,1.01,3.3,0.7,11.7,8
red,9.6843,1.1474,0.5001,4.7965,0.06,54.8687,19.1852,1,1.9,0.9,4.5,5
red,0.9306,0.1333,0.2482,3.8637,0.12,49.0438,50.7737,1,1.6,0.5,7.6,6
red,13.5756,0.116,0.7336,5.1218,0.18,16.57,117.22,0.99,3.7,0.5,7.4,8
red,1.6235,0.0925,0.2417,2.1557,0.2,14.5941,123.7142,0.99,3.4,0.7,9.2,6
red,13.7216,0.2433,0.7426,4.3867,0.16,13.0171,145.9031,0.99,2.9,0.6,8.6,7
red,10.9413,0.752,0.754,5.8542,0.15,49.7299,123.3471,0.99,2,0.3,6.7,8
red,10.5016,1.0255,0.7025,4.9646,0.17,30.3363,17.5341,1,3,1.1,9.2,6
red,3.2184,0.2017,0.1638,3.1172,0.13,59.2837,60.8938,0.99,3.7,0.5,8.2,8
red,5.3332,0.926,0.5167,1.2512,0.07,24.2091,29.3472,1,3.3,0.5,11.8,6
red,8.768,0.1703,0.606,6.1134,0.05,50.4032,49.9642,0.99,1.5,1,12.7,4
red,7.6037,0.3562,0.7854,0.8075,0.18,7.2996,138.7909,0.99,3.3,1.3,6.8,5
red,8.3996,1.0957,0.0202,4.309,0.06,36.2146,132.1988,0.99,2.5,0.8,8.3,5
red,8.129,0.0763,0.285,6.9289,0.19,50.0461,99.4255,0.99,2.5,0.3,5.3,8
red,9.6292,0.2535,0.5613,0.1402,0.1,52.7587,150.5258,0.99,2.6,0.9,6.7,7
red,8.344,0.2014,0.4703,2.6023,0.1,57.5614,36.8832,0.99,3.8,0.3,5.8,8
red,9.3516,1.0548,0.048,6.0829,0.07,11.1653,133.646,0.99,2.4,0.6,5.4,7
red,8.5389,0.1345,0.005,0.2376,0.15,31.3938,16.5148,0.99,2,0.3,6.8,8
red,5.1095,0.6042,0.2636,2.0405,0.12,19.2633,103.322,0.99,2.6,1.1,8.2,8
red,5.8093,0.5287,0.1116,3.8986,0.09,10.7002,132.8851,1,3.7,1.2,10,5
red,7.4917,0.615,0.1832,4.8857,0.05,9.5453,63.8292,1,3.6,1.3,6.8,6
red,8.6872,1.2258,0.3973,2.4694,0.15,28.5872,139.1794,1.01,1.8,0.9,9.2,8
red,11.1516,1.0525,0.3617,0.4097,0.18,40.7752,69.4945,0.99,1.7,1.3,5.2,8
red,8.0324,0.8629,0.4824,6.1485,0.19,51.102,106.8079,1,1.7,0.6,12.8,4
red,9.9367,0.7773,0.7434,0.2874,0.17,40.6885,37.0751,0.99,2.1,0.7,7.7,3
red,9.7303,1.0811,0.575,2.24,0.15,6.1053,135.3271,1.01,3.8,0.9,8.6,5
red,11.01,0.8591,0.6754,3.9623,0.11,15.7705,83.1982,1.01,3.8,0.5,13,4
red,2.8175,0.8458,0.5182,0.1401,0.1,49.0339,80.6312,1.01,2.8,0.9,12.9,4
red,1.3758,1.3486,0.5514,0.9332,0.09,36.7893,114.7374,1,3.7,0.5,10.3,3
red,4.8163,1.3105,0.7247,5.8503,0.13,54.5001,157.3706,0.99,1.4,0.9,7.9,8
red,6.9581,0.6078,0.2985,0.5772,0.14,56.8579,29.0113,1.01,1.5,0.7,10.2,8
red,13.8207,1.1417,0.5315,0.498,0.11,15.9044,84.462,1,2.8,0.5,10.2,7
red,0.3231,0.499,0.0494,4.2986,0.13,3.289,10.239,0.99,3.5,0.7,7,4
red,11.8718,0.9081,0.5503,4.9989,0.2,16.102,123.3968,1,1.9,0.9,6.6,6
red,9.0628,1.2875,0.1425,4.5115,0.19,36.4714,67.4197,0.99,2.2,0.4,12.5,6
red,14.9563,0.0949,0.2746,2.8303,0.18,25.2349,69.7757,0.99,1.9,0.7,10.4,8
red,3.8086,1.1533,0.6747,0.616,0.09,5.6108,104.1796,1,2.2,0.6,6.3,5
red,13.6116,0.6897,0.6885,1.0295,0.18,10.7424,120.0206,1,3.7,1,8.6,3
red,7.0746,0.5389,0.265,0.4992,0.09,54.1344,46.0732,0.99,2,1,12.9,6
red,8.4444,1.0729,0.2575,6.709,0.08,55.7067,144.9589,0.99,1.4,0.8,13,5
red,11.2923,0.1129,0.0458,6.9242,0.08,25.9193,68.5717,1,2.1,1.3,6.5,6
red,8.6616,0.992,0.1539,3.537,0.06,23.9839,50.0161,1.01,1.6,0.9,12.9,4
red,5.3702,0.8247,0.1975,2.765,0.12,17.4364,91.6237,0.99,2.8,1,13.4,3
red,7.8977,1.3226,0.0268,5.5742,0.06,59.995,80.4609,1,3.1,0.4,12.4,6
red,1.8322,1.1618,0.5897,3.8639,0.17,32.7902,96.1376,0.99,2.4,0.6,5.1,7
red,4.3936,1.1872,0.0244,5.4191,0.12,50.4533,31.1686,1,1.4,1.3,11.1,4
red,1.7032,1.1548,0.0701,0.3234,0.08,50.8466,20.7093,0.99,3,1.3,6.5,7
red,2.7926,1.299,0.7615,0.2615,0.2,40.4344,94.2523,1,2.6,0.5,12.4,5
red,7.4329,1.2165,0.3196,2.1639,0.05,56.3599,154.6451,1,2.2,0.6,12.4,6
red,0.6097,0.4141,0.5685,6.6669,0.16,19.6381,115.3037,1,1.6,0.4,8.1,5
red,6.1315,0.8922,0.5237,4.2108,0.1,23.1828,166.5698,0.99,2.6,1.1,10.9,6
red,7.473,1.3354,0.039,2.8323,0.08,57.3915,93.7264,1,2.4,0.7,8.9,7
red,14.528,0.8364,0.6821,5.4983,0.11,26.0741,147.4763,1.01,2.4,1,7.9,4
red,6.793,0.9451,0.066,0.3697,0.15,53.0196,56.5379,0.99,3.4,1,7.4,5
red,2.5461,0.1711,0.6845,1.5403,0.15,35.2224,121.2172,1,2,1,12.8,3
red,2.0272,0.6799,0.7158,0.4472,0.13,56.9262,152.4715,1,1.9,0.4,5.9,6
red,9.9785,0.9312,0.4199,4.4532,0.06,21.9264,20.3178,1,3.6,0.3,11.3,4
red,10.7022,0.3334,0.0573,4.7611,0.05,4.41,48.5926,0.99,2.1,0.5,8,3
red,9.5126,0.187,0.5007,3.8819,0.08,48.9137,127.3289,1,3.7,0.4,5.4,7
red,0.8052,0.7565,0.641,1.5289,0.18,40.1416,127.7301,1.01,2.4,0.6,13.2,3
red,8.3736,0.0338,0.6612,1.9278,0.19,3.7078,87.3083,1.01,2.8,1.1,6.4,5
red,10.5682,0.2075,0.3349,4.1555,0.15,29.3609,42.3797,1,2.7,0.8,9.6,7
red,1.0682,0.41,0.7665,5.2366,0.08,30.017,68.2777,0.99,2.1,0.6,8.4,4
red,6.2607,0.2202,0.13,6.1078,0.08,6.2183,74.8493,0.99,2,1.3,11.5,4
red,3.6733,1.2043,0.4466,4.9799,0.17,22.4777,103.3213,1,2.8,1.3,7,7
red,12.3945,0.2617,0.4533,4.4908,0.12,30.6661,24.287,1,2.7,1.1,5.7,8
red,4.3526,1.1547,0.5614,0.4241,0.15,47.5102,158.4805,1,2.4,0.5,4.9,4
red,2.5336,1.3254,0.4015,5.3425,0.18,52.854,169.4668,0.99,1.4,1.2,10.4,4
red,5.9283,0.3072,0.0532,4.0193,0.15,52.0878,149.2993,1,3,1,9.5,5
red,4.836,0.0022,0.2428,6.7114,0.1,56.748,97.6764,0.99,3.4,0.8,10.2,3
red,4.6081,1.2299,0.0679,2.638,0.08,4.0006,153.3437,1,3.5,0.7,10.2,5
red,5.4009,1.1111,0.5222,6.4025,0.15,26.0238,120.1438,1,1.9,0.4,6.2,4
red,0.6639,0.5463,0.0979,3.2583,0.2,56.2828,16.2613,1.01,3.7,0.4,12,5
red,8.1561,0.7476,0.0848,4.472,0.13,7.1814,85.8865,1,1.7,0.6,6.1,7
red,1.4007,0.7967,0.6095,4.6123,0.16,10.599,32.357,0.99,1.5,1.1,9.1,7
red,4.1377,0.8733,0.2784,2.2178,0.2,13.1092,88.8181,1.01,2.8,1.1,7.6,8
red,12.8598,1.0758,0.5456,3.7221,0.1,20.3096,121.0112,1,3.7,0.8,4.9,4
red,1.4738,1.1964,0.2233,3.2873,0.17,31.748,47.9775,1,3.3,1.2,13.2,5
red,8.2851,0.5625,0.7331,5.4951,0.05,9.2249,23.9703,1,1.7,1.2,8.5,3
red,10.8184,0.6459,0.1125,1.8034,0.16,14.4812,53.5324,0.99,3.4,1.1,4.6,3
red,14.8873,0.9486,0.2787,4.2349,0.14,34.5776,81.9258,1.01,1.8,1,8.4,3
red,6.7635,0.3486,0.0479,4.6217,0.06,38.1209,67.5675,0.99,2.4,1.1,7.9,6
red,1.7022,1.3492,0.0829,2.5949,0.1,11.019,48.7952,1.01,2.7,0.8,5.6,7
red,13.8093,0.5571,0.4018,4.3241,0.14,44.411,62.1226,1,2.5,1.2,8.3,3
red,5.3122,1.3226,0.5751,5.5965,0.06,35.7226,45.9955,0.99,1.6,0.8,8.7,8
red,10.8224,0.9128,0.4022,5.4962,0.11,10.7857,93.0409,1,1.5,0.7,9.4,6
red,3.8968,0.7801,0.4319,2.8594,0.09,45.6716,158.5439,1.01,3.4,0.5,5.3,6
red,3.2979,0.2946,0.4402,3.7982,0.2,20.5196,124.4187,0.99,2.1,0.7,9.5,5
red,2.5786,0.8006,0.6449,3.363,0.15,20.9813,53.3139,1,3.2,0.3,6.5,8
red,1.9092,0.3714,0.6667,0.9884,0.08,55.5211,11.1005,0.99,2.4,0.5,9.8,6
red,5.9867,0.5172,0.5417,0.9875,0.15,51.671,13.5983,1,2.5,0.8,7.3,6
red,2.2182,0.2632,0.2773,6.7154,0.13,27.6951,159.629,1.01,3.6,0.3,11.7,7
red,3.9392,1.019,0.2263,6.9814,0.05,6.3161,94.3386,0.99,3.6,0.3,9.6,3
red,2.1829,0.0197,0.5301,3.6661,0.09,43.671,116.494,1.01,2.5,0.7,11.6,8
red,5.435,0.7522,0.2052,0.8829,0.09,23.543,137.0713,0.99,1.4,0.4,7.3,7
red,9.1674,0.2177,0.6449,0.7539,0.09,4.3738,116.0522,1.01,2.6,0.6,12.3,7
red,3.8052,0.1881,0.5998,5.1982,0.2,31.3527,75.3857,0.99,2.6,0.3,7.7,7
red,6.3256,0.659,0.531,2.8427,0.11,4.3685,152.2724,1,2.5,0.4,10.3,8
red,9.4044,1.0385,0.4922,4.2295,0.09,38.7326,145.9225,1,1.4,1.2,7.9,5
red,12.3325,0.0615,0.0545,3.7589,0.06,32.3348,14.9443,1,1.6,1.3,7.3,7
red,12.9216,0.3824,0.7748,2.07,0.18,13.0918,10.3943,1,3.2,1.2,4.8,4
red,12.0026,0.8051,0.2764,2.6558,0.12,9.431,88.043,0.99,1.6,1.3,12.1,7
red,0.2427,0.9414,0.1053,2.9596,0.17,11.1158,72.6231,1,2.7,0.6,11.2,6
red,8.604,0.0741,0.6974,1.4833,0.11,35.7178,136.4188,0.99,3.1,0.4,5.1,7
red,14.1496,0.2228,0.768,3.2093,0.18,19.3978,48.8245,1,1.6,1.1,6.3,7
red,7.1287,0.4355,0.0925,0.0253,0.12,47.4238,43.8853,1.01,3.6,0.6,5.2,4
red,1.6742,0.4099,0.7269,1.3341,0.2,1.616,20.2774,1.01,1.6,0.3,9.6,5
red,7.5049,0.8837,0.7991,2.4048,0.19,51.149,43.1283,0.99,2.5,1.2,11.8,8
red,12.4884,0.5955,0.3668,6.3719,0.13,10.5123,77.7061,1,2.4,0.3,6.5,7
red,10.9817,0.0793,0.7192,4.0812,0.06,29.8439,70.9497,1,3.7,1.2,6.3,6
red,11.487,0.4188,0.2921,2.0071,0.05,47.0516,39.9129,1,1.6,1,10.6,6
red,1.8697,0.2591,0.7551,4.3321,0.17,26.3231,36.0134,1,3,0.7,10,7
red,6.7117,1.1913,0.3577,2.6617,0.12,46.8969,60.8728,0.99,1.7,1,9.6,5
red,13.7166,0.0016,0.7036,0.1463,0.06,53.291,90.7974,1.01,3.6,0.5,12.5,8
red,1.0185,0.7485,0.0406,0.8352,0.17,12.7597,61.2585,1,1.4,0.9,9.1,5
red,13.3036,0.0724,0.6559,4.5025,0.2,56.2576,160.2765,0.99,2.5,0.9,9.4,4
red,7.3954,0.8382,0.2826,1.5147,0.05,57.8551,74.028,1,3.3,1.1,5.5,3
red,2.1322,0.0406,0.7042,2.0078,0.13,14.2865,27.3131,1,1.7,1.1,5.3,3
red,1.7873,0.313,0.22,4.767,0.16,59.4856,125.4265,1.01,3.7,0.9,6.1,8
red,3.5345,0.4152,0.1151,1.156,0.06,53.4202,132.7637,1.01,1.7,1.1,8.2,7
red,5.6853,0.8308,0.6185,2.9555,0.13,50.1612,83.3775,0.99,2.4,0.5,5.8,7
red,11.8053,1.0747,0.6252,1.1961,0.08,30.6858,71.9268,1,1.7,1.2,10.4,6
red,9.5885,1.0356,0.4851,4.4855,0.06,8.2313,85.7743,1,1.6,1.3,7.8,4
red,12.7128,0.0598,0.2076,2.997,0.13,55.8845,142.6725,1,3.1,0.4,8.6,6
red,14.6377,0.8097,0.3929,3.6264,0.15,54.4944,52.5696,0.99,1.4,1.2,8.5,4
red,5.3967,0.5407,0.6343,2.984,0.11,25.3866,155.3765,1.01,2.1,0.5,8.7,6
red,3.8211,1.3446,0.182,3.8025,0.14,43.1453,64.4282,1.01,1.8,1,8.1,5
red,3.4238,0.3319,0.4932,5.6892,0.18,56.0706,19.3649,1,2.5,0.4,12.5,7
red,13.2874,1.0442,0.3342,6.2247,0.11,35.945,159.708,1.01,2.8,0.3,12.8,4
red,7.5372,0.205,0.7636,1.3407,0.09,1.9457,134.7371,1,3.5,1,4.5,5
red,10.8577,0.5972,0.6572,1.4515,0.12,30.5883,86.873,1,3.4,1.3,4.8,3
red,11.0355,0.6271,0.1076,0.0329,0.19,13.8875,132.924,1,3.7,0.9,10.2,6
red,9.684,0.3698,0.6791,3.7963,0.2,49.7471,97.9677,0.99,2.2,0.9,10.2,6
red,6.7687,1.252,0.4441,2.7099,0.07,4.5638,56.3391,0.99,2.7,0.3,11.9,3
red,5.4746,0.5353,0.2926,4.6045,0.15,50.5945,128.0906,1,2.6,0.7,10.5,5
red,11.3472,0.2068,0.276,0.5566,0.15,40.9904,66.424,0.99,1.9,0.9,8.7,8
red,13.2076,1.1571,0.4741,6.0836,0.11,20.8879,97.8399,0.99,3.8,1,9.4,8
red,7.005,0.0502,0.2299,0.7759,0.14,45.892,48.9262,0.99,2.6,0.3,9.5,8
red,10.8066,1.0468,0.2516,2.4301,0.14,51.5909,91.5377,1,2.2,0.5,8.9,3
red,0.1381,1.1592,0.2825,3.7813,0.16,39.6163,27.4471,1,1.6,0.3,7.5,7
red,3.3883,1.2918,0.6051,5.0852,0.12,51.5732,144.5192,1,1.4,0.3,10.6,3
red,5.679,0.7487,0.6875,0.7379,0.12,11.9821,56.6973,0.99,3.2,0.3,5.3,4
red,3.3769,0.5301,0.2427,4.5804,0.09,43.6998,26.4891,1.01,2.7,1.2,12.9,4
red,7.7144,0.5858,0.0608,5.8218,0.19,44.6041,109.8411,1,3.3,0.5,9.5,4
red,1.2221,0.7632,0.2662,5.4817,0.1,37.7615,12.5369,0.99,2.3,0.7,11.2,5
red,0.0508,0.9641,0.324,4.6575,0.19,56.4547,31.4835,1,3.1,0.7,13.3,4
red,2.4902,0.7083,0.4056,2.6103,0.08,32.9219,24.8539,1,2.6,1.2,5,5
red,4.8823,0.5062,0.4148,4.6848,0.16,49.7661,76.0633,1,3.2,0.3,7.2,8
red,0.8378,0.7938,0.7687,3.3004,0.17,58.1207,140.7197,0.99,1.6,0.4,8.1,7
red,1.4521,0.3428,0.7223,4.035,0.11,44.5925,84.7134,1,3.6,0.7,5.4,4
red,14.503,0.2107,0.6186,1.7041,0.14,3.5847,144.4901,1.01,3.7,0.5,11.9,4
red,6.4809,1.005,0.6296,4.2452,0.12,49.1319,11.2103,1.01,1.4,0.8,7,7
red,9.4235,0.2773,0.3702,3.5061,0.1,55.3252,34.7423,1,2.4,1,12.1,8
red,7.3601,0.8168,0.0568,6.569,0.06,31.6408,113.6889,0.99,1.8,0.6,7.4,5
red,8.1448,1.0563,0.6223,3.3281,0.13,30.8706,87.8175,0.99,1.4,1,6.4,6
red,4.4686,0.3403,0.2553,4.0179,0.13,9.0116,98.953,1.01,3.8,0.8,13.2,3
red,11.4013,0.8622,0.6772,5.3283,0.13,2.8991,50.2645,1.01,3.1,1,5.1,4
red,1.6434,0.1369,0.7281,2.578,0.12,15.9022,81.0703,0.99,3.8,1.1,9.1,7
red,14.1268,1.3285,0.5017,6,0.11,12.2033,56.2109,1,1.7,1.2,6.4,7
red,14.9753,0.4119,0.0434,2.1586,0.19,26.5357,36.5167,1.01,2.3,0.6,10.3,5
red,12.8632,1.2866,0.6133,1.7686,0.11,4.9993,130.1176,1,1.9,0.8,10.4,5
red,10.3074,1.1402,0.2778,2.7539,0.07,41.2694,150.3261,1,2.2,0.3,4.6,5
red,7.5978,0.5983,0.7497,0.3675,0.17,31.5779,132.0802,1,3.5,0.6,6.6,7
red,6.5525,1.1649,0.7198,6.8961,0.17,28.9648,49.5892,1,1.4,1.3,8.4,5
red,7.6959,0.9156,0.7787,1.0172,0.06,18.3567,51.4499,1.01,2.1,0.8,13.1,8
red,1.5388,0.0232,0.7192,5.972,0.16,13.007,45.1059,1,3,0.6,6.5,5
red,13.6086,0.3289,0.4447,6.7401,0.07,58.3026,144.2606,1,2.6,0.6,7.5,5
red,1.3757,0.1803,0.6539,5.8651,0.16,33.0288,146.521,1,3.2,1.1,9.2,6
red,7.5635,1.0747,0.2305,5.6194,0.1,47.2782,39.817,1.01,3.1,1.3,8.6,5
red,3.8418,0.595,0.4587,3.5463,0.13,52.3067,75.3782,1.01,1.7,1.2,13,6
red,4.8468,0.8837,0.7928,2.9949,0.08,27.8938,83.8184,0.99,2.6,1.2,9.3,5
red,1.7505,0.9372,0.4783,2.5613,0.13,7.9716,84.3505,0.99,3.8,0.4,7.2,8
red,11.4475,1.2067,0.0606,3.6236,0.09,59.0682,30.4225,1,1.8,1.3,6.5,5
red,12.8142,0.4145,0.1333,1.5239,0.11,58.7235,148.2577,1,1.4,0.5,8.4,6
red,8.052,0.1531,0.5125,4.4227,0.07,31.0414,36.7106,0.99,3.8,0.6,10.9,4
red,2.8324,0.4168,0.1323,4.2583,0.19,23.2528,84.483,1.01,3,1.1,9.9,3
red,1.4751,0.4888,0.1191,3.9124,0.12,31.0373,103.1234,0.99,3.8,0.3,5.2,5
red,0.5915,0.3148,0.3131,5.4623,0.11,23.4779,111.3589,1,3.6,0.5,5.6,8
red,7.8166,0.7429,0.4675,2.6229,0.15,47.763,11.974,1,3.5,1.1,6.1,7
red,10.1282,0.4874,0.7387,0.7261,0.05,3.1952,139.8383,1,1.8,0.6,9.5,4
red,11.5233,0.0794,0.2486,5.8906,0.1,39.0884,117.6576,0.99,3,0.5,9.2,7
red,8.1105,0.7982,0.7138,2.0194,0.17,26.2955,62.8195,1.01,2.2,0.6,10.7,4
