type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,7.83,0.21,0.44,8.78,0.088,28.1,51.5,0.991,3.34,1.13,10.1,5
red,7.38,0.84,0.48,7.62,0.072,10.8,116.4,0.9996,2.92,0.58,9.1,3
red,7.88,0.42,0.25,4.54,0.054,7.4,149.2,1.0021,2.85,1.43,10.7,6
red,6.63,0.55,0.71,4.01,0.093,14.5,106.5,0.996,3.09,1.4,11.3,4
red,6.39,0.3,0.31,5.1,0.07,24.8,120,1.0043,3.57,0.91,8.1,7
red,6.97,0.42,0.76,7.46,0.089,13.9,98.7,1.0022,3.05,0.7,13.7,4
red,6.53,0.32,0.36,7.48,0.1,15.7,132.6,1.0011,3.56,1.16,9.3,4
red,7.56,0.74,0.32,2.47,0.083,26.3,67.3,0.9961,3.39,1.07,12.7,7
red,6.2,0.48,0.35,6.26,0.052,6,118.8,0.9922,3.02,0.56,8.1,8
red,7.22,0.7,0.13,1.65,0.098,28.5,57.8,0.9922,3.06,1.46,13.7,8
red,6.81,0.53,0.79,8.8,0.071,27.7,98.4,0.9943,3.57,1.16,8.1,4
red,6.22,0.87,0.76,5.06,0.058,24.7,109.2,1.003,3.52,0.78,10.4,6
red,6.74,0.78,0.64,4.09,0.088,6.8,149.9,1.0016,3.63,0.57,10.8,7
red,6.36,0.47,0.1,5.44,0.079,12.5,137.5,0.9989,3.67,0.54,10.6,6
red,7.13,0.64,0.18,9.52,0.098,17,71,0.995,3.31,0.66,13.5,6
red,6.04,0.7,0.63,7.35,0.095,17.2,83.4,0.993,3.08,0.96,12.4,4
red,6.03,0.98,0.63,8.01,0.075,18.1,108.5,0.9909,3.19,1.02,13.8,5
red,6,0.86,0.06,6.51,0.058,15.8,144.6,0.9965,3.03,1.2,11.7,6
red,7.43,0.39,0.47,3.43,0.069,27.5,51.4,0.9972,3.1,0.95,10,4
red,6.13,0.23,0.66,1.75,0.08,29,103,1.0015,3.58,1.05,8.1,4
red,7.82,0.63,0.16,8.24,0.069,8.7,58.5,0.9998,3.65,1.32,8.2,7
red,7.66,0.79,0.49,3.11,0.087,23.5,145,0.9991,3.04,1.47,11.2,5
red,7.85,0.28,0.14,9.35,0.068,25.7,147.8,0.9907,3.12,0.61,10.3,7
red,7.29,0.76,0.75,4.54,0.077,7.1,68.8,0.991,3.09,0.6,11.3,3
red,7.81,0.77,0.7,3.53,0.062,6.9,78.1,0.9923,3.66,1.28,12.9,6
red,7.63,0.45,0.46,4.85,0.077,21.5,64.8,1.0017,3.4,1.46,13,5
red,7.84,0.99,0.36,8.95,0.089,23.4,118.1,1.0003,2.8,0.88,9.6,8
red,6.04,0.46,0.16,2.78,0.063,27.2,133.6,1.0034,3.71,1.4,12.9,3
red,7.98,0.56,0.33,9.84,0.074,27.9,65,1.0041,3.16,0.61,8.2,5
red,7.2,0.86,0.51,4.86,0.065,11.6,127.5,0.9963,3.1,0.75,13.7,4
red,7.61,0.62,0.48,1.42,0.064,14.4,62.5,0.9906,3.27,0.99,11.1,5
red,6.84,0.69,0.1,5.22,0.055,16.1,132.7,0.9985,3.01,1.11,9,7
red,7.37,0.63,0.12,7.35,0.095,14.6,55,0.9911,3,1.44,9.5,3
red,7.1,0.68,0.34,7.84,0.09,12.1,133.3,0.9922,3.27,1.15,9.1,6
red,7.82,0.57,0.36,3.8,0.066,16.3,135.2,1.0042,3.61,1.03,11.3,6
red,6.77,0.67,0.51,5.27,0.097,28.6,54.5,0.9935,3.31,0.63,9.4,6
red,7.36,0.58,0.72,6.6,0.07,21.9,71.8,0.9904,3.53,0.89,11,3
red,6.04,0.92,0.24,1.26,0.096,18,93.5,0.9918,2.94,1.08,12.5,6
red,6.58,0.46,0.27,6.39,0.052,5.5,93.2,1.0001,3.66,0.8,10,5
red,7.97,0.52,0.03,8.75,0.085,29.3,137,0.9952,2.88,0.83,8.5,8
red,7.39,0.26,0.31,7.18,0.063,29.1,52.9,0.997,3.69,0.69,9.2,6
red,7.74,0.52,0.8,4.74,0.076,7,62.5,0.9998,2.86,0.95,13.9,3
red,6.83,0.49,0.65,9.96,0.066,6.5,97.4,0.9987,3.77,1.01,11.7,4
red,6.05,0.26,0.24,3.44,0.095,22.4,60.3,1.0008,3,0.56,11.3,8
red,7.24,0.73,0.58,2.17,0.05,28.6,84.1,0.9945,3.01,1.09,8.1,3
red,6.7,0.66,0.62,2.63,0.083,6.3,59.2,1.0031,3.69,1.02,13.5,8
red,6.56,0.87,0.28,4.79,0.087,8.3,115.7,0.9986,3.36,1.28,11.1,4
red,7.1,0.82,0.47,8.36,0.068,15.1,76.7,0.9906,2.8,1.05,11.9,6
red,7.44,0.91,0.02,9.71,0.088,9.6,76.3,0.9992,2.82,0.59,8,3
red,7.13,0.94,0.72,9.32,0.081,26.3,137,0.9909,3.06,1.43,10.6,5
red,7.59,0.45,0.23,6.33,0.074,24.9,132.8,0.9909,3.77,1.2,11,8
red,7.55,0.41,0.62,1.34,0.091,7.1,75.3,0.9907,2.86,0.74,12.8,6
red,7.1,0.48,0.72,8.08,0.073,5.9,116.6,0.9953,3.47,1.14,13.5,7
red,6.68,0.21,0,7.51,0.056,23.4,114.7,0.9962,3.74,1.44,10.6,3
red,7.69,0.22,0.66,6.4,0.059,11.1,136.7,0.994,3.11,1.17,12.5,3
red,6.07,0.33,0.63,5.57,0.053,6,127.2,0.9996,3.26,0.91,8.3,4
red,7.3,0.66,0.49,3.58,0.053,22.3,121.3,0.9936,3.21,0.8,9.2,4
red,7.93,0.48,0.3,5.08,0.098,8.7,78.9,0.9991,2.99,0.82,10.3,4
red,6.4,0.98,0.6,3.94,0.052,26.9,92.4,0.9964,3.62,0.71,13.1,4
red,6.01,0.7,0.41,9.2,0.084,28.3,50.9,1.0021,3.58,1.26,9.6,5
red,7.79,0.75,0.22,4.94,0.091,25.3,50.3,1.0034,3.46,1.2,9.8,4
red,6.84,0.33,0.77,9.08,0.077,13.8,149.6,1.0017,2.91,1.15,10,7
red,6.93,0.51,0.58,1.16,0.071,10,64.8,1.0034,3.39,1.44,13.6,8
red,7.07,0.43,0.24,5.65,0.052,6,100.2,0.9985,2.9,0.93,9.4,6
red,6.02,0.76,0.3,8.37,0.059,27.6,53.1,1.0029,3.36,1.42,8.3,7
red,7.22,0.62,0.22,7.69,0.09,23.2,69.9,0.9936,2.95,1.18,12.6,5
red,6.86,0.87,0.18,3.38,0.092,16.7,102.5,1.0013,3.27,0.73,10.1,6
red,7.07,0.4,0.58,1.16,0.075,27,57.3,0.9943,3.1,0.75,12.3,8
red,7.4,0.96,0.61,2.46,0.09,18.5,58.4,1.003,3.16,0.79,11.4,7
red,7.51,0.5,0.2,7.22,0.056,13.9,132.1,1.0043,3.45,0.77,8.4,5
red,7.84,0.71,0.71,9.26,0.082,5.2,134.3,0.997,3.49,1.43,8.7,4
red,7.53,0.92,0.79,3.7,0.05,27.4,120.5,0.995,3.65,1.41,11.6,4
red,7.7,0.49,0.26,1.78,0.077,12.8,83.7,0.9901,2.9,1.32,8.8,6
red,6.34,0.23,0.1,4.78,0.078,25.5,72.8,1.0017,3.04,1.46,8.1,7
red,7.07,0.73,0.19,7.7,0.08,15.6,117.7,1.0023,3.49,0.64,10.4,6
red,6.84,0.81,0.08,5.07,0.063,14.2,74.4,1.001,2.84,0.67,8.2,7
red,7.86,0.48,0.58,8.49,0.058,7.7,91.9,0.9923,3,1.43,8.5,8
red,7.31,0.23,0.04,5.82,0.09,7.3,63.3,1.001,3.52,1.1,9.5,3
red,7.12,0.45,0.7,1,0.054,15.9,105.6,1.0023,3.69,1.21,13.8,8
red,6.79,0.55,0.6,7.49,0.082,15.2,79.2,0.9988,3.53,1.37,10.6,5
red,7.79,0.55,0.31,3.32,0.062,24,88.5,0.999,2.99,1.37,10.7,6
red,6,0.37,0.3,5.41,0.081,26.1,120.7,1.0031,3.41,1.17,8.9,4
red,6.42,0.93,0.77,5.3,0.056,13,121.3,0.9978,3.44,1.49,9.4,3
red,6.04,0.79,0.35,9.63,0.09,26.5,82.3,0.9927,3.37,1.25,13.8,3
red,6.52,0.24,0.04,9.49,0.092,9.4,93.4,0.9945,3.28,1.13,9.2,8
red,6.85,0.79,0.67,8.08,0.087,14.2,139.9,1.0003,3.05,0.94,9.1,4
red,6.7,0.84,0.63,1.34,0.082,18.5,83,0.9953,3.4,0.82,12.8,3
red,7.41,0.79,0.06,6.63,0.072,20.2,115.3,1.0042,2.97,0.84,8.6,3
red,7.59,0.88,0.33,1.34,0.1,14.4,122.7,0.9946,2.97,0.98,12.2,8
red,6.75,0.82,0.05,1.56,0.069,27,106,1.0023,3.73,0.52,12.3,4
red,6.83,0.95,0.01,8.79,0.09,6.6,117.8,1.0036,3.08,0.96,10.5,3
red,7.84,0.83,0.35,2.89,0.053,23.1,148,0.9972,3.26,1.22,12.5,4
red,6.17,0.67,0.36,1.29,0.089,27.7,138.4,0.9928,3.74,0.72,8.8,3
red,7.51,0.29,0.07,5.46,0.052,8.9,96.6,1.0026,3.25,0.61,9.4,5
red,6.33,0.45,0,4.19,0.085,8.9,140.5,0.9964,2.98,0.96,12.4,3
red,6.81,0.62,0.25,9.92,0.058,20.1,148.1,1.0043,3.08,1.28,11.2,3
red,6.06,0.41,0.66,9.78,0.076,19.5,84.7,0.9938,3.16,1.33,11.3,3
red,6.72,0.84,0.28,4,0.069,6.2,60.5,0.9951,3.28,1.15,13.8,6
red,6.5,0.5,0.49,6.29,0.073,26.7,130.1,0.9901,3.71,0.91,12.6,3
red,7.26,0.85,0.05,5.21,0.07,28.6,134.5,0.9931,3.18,1.02,13.6,7
red,7.12,0.38,0.25,3.27,0.086,8.9,145.4,1.0034,3.43,0.89,10.8,7
red,6.29,0.99,0.76,2.95,0.051,11,113.6,0.9909,3.33,1.08,9.4,6
red,7.54,0.33,0.28,5.95,0.078,20.9,82.9,1.0014,3.2,1.38,9.7,3
red,6.16,0.55,0.31,2.01,0.082,25.8,139.1,0.9978,3.23,0.59,9.8,3
red,6.93,0.36,0.73,1.28,0.092,22.8,107.6,1.0025,3.51,0.93,8,3
red,6.18,0.52,0,5.3,0.072,15.1,68.4,0.9961,3.64,0.94,9,5
red,6.1,0.64,0.2,6.25,0.057,18.6,142.8,0.9955,2.92,0.96,8.1,3
red,7.65,0.9,0.68,1.85,0.094,10.2,90.6,0.9921,2.86,1.26,10.1,6
red,7.84,0.36,0.54,5.23,0.081,27.6,93.8,0.9908,2.8,1.14,10,6
red,7.27,0.48,0.43,9.47,0.077,25.3,73.5,0.9951,2.84,0.51,12.2,5
red,6.55,0.92,0.53,3.12,0.082,15,96.3,0.995,3.14,1.34,12.6,8
red,6.18,0.59,0.74,3.85,0.069,17.9,102.3,0.9927,3.67,1.23,8.9,7
red,6.32,0.35,0.11,9.27,0.078,14.8,115.2,0.9995,3.07,1.26,9.5,8
red,6.02,0.89,0.11,5.42,0.096,11.4,67.9,1.005,3.68,1.06,9.1,4
red,6.99,0.55,0.37,6.39,0.074,20.1,84.5,1.0045,3.56,1.39,8.6,8
red,7.42,0.94,0.32,1.05,0.088,24.1,112.8,0.9994,3.11,0.77,10.9,8
red,7.66,0.64,0.58,4.77,0.085,15.3,110,1.0012,3.2,0.99,12.6,7
red,6.54,0.85,0.77,6.78,0.097,12.4,142.2,0.9942,3.1,1.03,10.2,4
red,6.67,0.38,0.36,8.37,0.073,16.6,91.8,0.9908,2.85,0.89,9.9,7
red,6.19,0.52,0.22,3.4,0.062,6.5,65.1,0.9973,2.82,1.02,10.2,6
red,6.2,0.66,0.53,8.9,0.089,24.3,112.1,1.0022,3.53,0.57,9.6,6
red,6.85,0.84,0.1,3.41,0.074,18.6,129.9,0.9923,2.96,0.69,12.2,8
red,6.44,0.59,0.76,3.13,0.064,29.6,96,1.0039,3.29,0.95,9.9,8
red,6.64,0.68,0.37,5.91,0.091,18.3,103.5,1.0027,3.13,1.31,9.2,8
red,7.86,0.35,0.06,8.14,0.086,17,112.1,0.999,3.29,1.14,8.8,7
red,7.7,0.76,0.64,4,0.1,25.4,80.9,1.0041,3.16,1.4,11.7,8
red,6.95,0.38,0.15,4.82,0.065,22.6,61.1,1.0014,3.22,0.62,9.1,4
red,7.16,0.7,0.22,7.49,0.084,14.2,114.7,0.9944,3.04,1.47,11.2,5
red,7.76,0.96,0,3.62,0.05,6.5,145.2,0.9946,3.23,0.75,11.5,5
red,7.78,0.63,0.07,7.22,0.077,5.1,94.5,0.9954,3.04,0.85,11.4,5
red,7.16,0.98,0.55,6.92,0.062,26.8,137.3,0.9934,3.69,0.64,14,8
red,7.58,0.54,0.33,5.35,0.098,16.7,70.3,0.9927,3.28,1.21,8.9,4
red,7.15,0.37,0.45,5.45,0.054,14.5,118.3,0.9926,3.31,0.96,13.5,6
red,7.63,0.6,0.56,6.39,0.098,28.8,123.5,0.9974,3.52,1.2,13.4,6
red,7.47,0.7,0.18,9.29,0.074,14.9,75.3,0.991,3.79,0.91,8.4,4
red,7.72,0.39,0.51,6.49,0.064,17.2,52.2,0.9907,3.52,1.28,8.5,4
red,7.9,0.72,0.47,2.66,0.089,24.2,94.2,1.0012,3.55,1.12,9.2,5
red,6.4,0.98,0.39,3.24,0.066,11.9,72.1,0.9994,3.73,1.07,9.5,5
red,7.4,0.4,0.38,9.46,0.061,8,62,0.9988,3.64,0.86,13.5,6
red,7.12,0.71,0.72,4.79,0.085,15.4,144.3,0.9951,3.17,0.94,13.1,3
red,7.03,0.75,0.24,9.55,0.069,7.5,51.9,1.0006,3.37,1.31,9.1,8
red,7.33,0.76,0.04,5.52,0.052,5.1,109.8,1.0046,3.58,1.43,13.5,7
red,7.57,0.35,0.7,1.31,0.08,5.7,149.1,0.9902,3.57,0.79,13.9,6
red,7.39,0.63,0.12,7.79,0.062,19.7,51.3,1.0017,3.63,1.46,8.9,8
red,7.79,0.45,0.51,7.41,0.088,21.1,111.3,0.9907,3.74,1.38,12.4,7
red,7.45,0.74,0.74,6.62,0.063,9.1,105.3,0.9982,2.97,1.15,8.3,5
red,6.39,0.65,0.78,6.12,0.063,22.1,65.7,0.9912,3.76,0.73,10.4,8
red,6.64,0.82,0.46,8.07,0.087,23.9,138.8,1.0043,3.01,1.42,11.4,5
red,6.37,0.85,0.07,3.74,0.093,5.5,133.8,0.9957,2.95,0.8,8.3,5
red,7.18,0.94,0.42,6.1,0.061,8.8,120.2,0.9989,2.89,1.04,13.3,8
red,7.74,0.33,0.06,9.4,0.079,10.3,148.3,0.9997,3.73,0.68,8.3,4
red,7.8,0.49,0.22,6.45,0.073,14.1,91.9,0.9905,2.89,0.95,8.8,5
red,7.4,0.99,0.04,8.21,0.078,19.3,57.4,1.0015,3.52,0.57,10.4,6
red,7.18,0.29,0.63,2.66,0.057,26.9,70.7,1.0041,3.75,1.36,8.1,3
red,6.3,0.44,0.49,3.18,0.069,15.7,107.7,0.992,3.25,0.98,11.8,5
red,7.64,0.54,0.31,4.36,0.097,14.3,128.3,0.9973,3.47,0.75,8,6
red,7.27,0.52,0.79,7.76,0.083,18.2,58.4,0.9971,2.95,0.69,9.5,7
red,6.36,0.78,0.26,1.66,0.088,17.6,118,0.9985,3.55,1.26,12.3,8
red,7.93,0.92,0.31,7.95,0.091,18.5,120.5,1.0008,3.36,0.51,12.5,4
red,7.31,0.63,0.07,1.86,0.084,28.7,78.2,0.9923,3.17,0.92,12,6
red,6.7,0.23,0.67,8.16,0.065,6.2,80.1,0.9901,2.87,0.87,10.9,3
red,7.7,0.88,0.19,3.15,0.06,6.5,87,1.0001,3.78,0.59,9.3,6
red,6.71,0.67,0.19,4.97,0.064,26.4,110,1.0034,2.96,0.71,11.7,7
red,6.06,0.3,0.74,1.48,0.061,23.3,137.5,0.9939,3.22,1.16,9.4,5
red,7.56,0.59,0.03,5.49,0.055,17.8,130.8,0.9965,3.45,0.58,13.3,5
red,7.9,0.31,0.21,6.66,0.083,7.4,148.4,0.992,3.5,1.36,11.5,3
red,6.54,0.54,0.3,4.25,0.093,22,117.3,0.9967,3.16,1.28,11.8,8
red,6.28,0.64,0.22,9.48,0.054,8.9,61.1,0.9918,3.22,1.07,14,5
red,7.96,0.34,0.5,7.12,0.084,18.7,86.5,0.9914,2.97,0.74,10.9,8
red,6.91,0.88,0.74,2.51,0.071,12,116.6,0.9938,2.81,0.75,13.6,5
red,6.99,0.95,0.26,8.63,0.078,12.5,139.7,1.0046,3.25,0.59,13.1,6
red,7.64,0.36,0.58,2.89,0.09,13.1,137,0.9986,2.83,0.73,12.2,8
red,6.57,0.5,0.11,5.58,0.082,12.4,131.6,0.9925,2.96,0.51,10,7
red,6.02,0.38,0.5,3.61,0.093,23.7,148.4,1.0029,3.8,0.77,14,5
red,6.45,0.68,0.37,7.35,0.056,18.5,134.2,0.995,3.12,0.51,8.2,8
red,6.07,0.44,0.27,6.18,0.058,19.5,93.2,1.0006,3.71,1.29,13.7,5
red,6.26,0.78,0,1.7,0.084,9.6,117.5,1.0001,3.38,1.37,10.9,3
red,6.14,0.88,0.21,1.86,0.052,19.4,127.9,0.9978,2.81,1.49,8.5,8
red,7.61,0.21,0.42,1.79,0.052,11.2,102.5,0.9926,2.99,1.3,12.7,6
red,7.99,0.53,0.53,1.88,0.055,16.7,87.9,1.0017,2.92,0.51,12.6,5
red,7.57,0.95,0.01,6.38,0.084,29.3,120.5,0.9953,2.92,0.56,12.5,4
red,6.65,0.99,0.61,5.62,0.051,12.5,59.9,0.9914,3.15,1.24,13,4
red,7.73,0.37,0.38,7.26,0.096,18.3,91.7,1.0024,2.81,1.44,12.4,8
red,7.84,0.49,0.29,5.75,0.053,27.9,72.5,1.0048,3.15,0.71,10.7,4
red,6.61,0.83,0.17,5.45,0.087,11.7,88.7,0.9947,3.02,0.53,13,5
red,6.35,0.25,0.06,2.77,0.056,8.1,85.3,0.9988,3.28,0.82,12.1,7
red,7.56,0.69,0.29,3.63,0.065,9,54.9,1.0048,3.05,1.03,9.1,7
red,6.56,0.28,0.65,6.58,0.095,5.8,82.7,1.0039,3.66,0.79,10.6,6
red,7.11,0.99,0.42,6.38,0.085,13.6,93.8,0.9987,3.23,0.74,11.7,4
red,7.29,0.79,0.31,9.41,0.052,19.5,98.5,1.0014,3.24,1.38,12.4,7
red,6,0.38,0.69,2.19,0.089,14.1,57.9,0.9998,3.15,1.17,8.1,5
red,7.36,0.63,0.39,4.99,0.055,26.2,111,1.0037,3.73,1.33,9.1,6
red,6.67,0.43,0.26,9.9,0.063,16.1,142.7,0.996,2.87,0.73,11.7,5
red,7.93,0.69,0.27,1.5,0.074,5.5,125.1,1.0008,2.81,0.96,13.5,7
red,6.29,0.82,0.72,2.63,0.064,5.4,113.3,0.9945,3.35,0.66,10.6,5
red,6.48,0.36,0.71,2.93,0.095,16.1,111.3,0.9904,3.58,1.2,8.9,4
red,7.95,0.68,0.04,4.86,0.093,17.9,70.1,1.0035,3.12,1.15,11.6,5
red,7.04,0.87,0.48,8.81,0.059,25.6,57.4,1.0013,3.03,1.26,8,5
red,7.14,0.51,0.35,6.22,0.061,22.9,50.3,0.993,2.82,0.88,12.6,5
red,6.38,0.43,0.08,3.59,0.072,6.2,66,0.9938,3.49,0.77,9.4,8
red,7.77,0.97,0.68,9.52,0.061,7.2,136.6,0.9935,2.84,0.66,8.4,7
red,7.75,0.77,0.35,2.46,0.059,24.6,133.5,1.0038,3.01,0.85,13.7,5
red,7.74,0.28,0.06,5.95,0.097,17.4,86.9,0.9903,3.32,0.58,13.2,7
red,7.02,0.56,0.78,6.45,0.076,19.1,123.9,0.9985,3.29,1.34,10.8,5
red,6.32,0.35,0.21,3.56,0.09,19.4,59.7,0.9998,3.41,1.08,12.9,3
red,6.97,0.53,0.4,5.46,0.072,6.8,57.5,0.9943,3.3,1.06,8.1,5
red,7.96,0.71,0.47,2.99,0.07,20.4,92.8,0.9942,3.08,0.7,8.6,6
red,6.1,0.65,0.77,2.54,0.099,21.7,125,0.9955,3.35,0.92,11.9,6
red,6.96,0.83,0.27,1.49,0.086,29.4,128.5,0.9907,3.58,1.14,12.4,4
red,7.78,0.95,0.19,3.65,0.087,12.2,130.2,1.0049,3.21,1.26,9.9,7
red,7.03,0.6,0.6,9.38,0.05,24.3,75.6,0.9994,3.46,1.5,9.6,7
red,6.99,0.5,0.34,2.3,0.075,13.1,97.5,1.0016,3.13,0.76,11.9,5
red,7.5,0.7,0.03,1.45,0.08,12.9,55.9,1.0007,3.76,1.32,10.7,5
red,6.39,0.51,0.14,8.85,0.074,20.2,80.5,0.9982,3.17,1.08,13.1,5
red,7.26,0.78,0.12,2.65,0.076,27.7,106.8,1.0028,3.7,1.34,9.2,4
red,6.41,0.27,0.7,5.73,0.054,23.7,134.2,0.9969,3.02,1.3,11.5,6
red,6.99,0.42,0.51,6.01,0.074,17.4,90.1,1.0047,3.01,0.51,13.3,5
red,6.81,0.32,0.31,8.68,0.069,27.8,107,1.0013,2.9,0.62,9.7,8
red,6.06,0.71,0.59,3.06,0.093,17.3,107.3,0.9961,3.61,0.99,12.2,4
red,7.98,0.3,0.52,5.2,0.051,18.8,110.9,1.0018,2.94,1.03,9.3,5
red,7.41,0.65,0.1,8.27,0.08,29.4,144.6,0.9912,2.8,0.62,10.6,5
red,7.86,0.36,0.46,2.1,0.059,23.8,103.1,1.0047,3.38,1.46,12.9,4
red,6.4,0.43,0.69,5.03,0.078,28.5,133.1,0.9915,3.64,0.56,12.8,7
red,6.45,0.94,0.19,2.76,0.065,21.4,90.8,0.9959,3.3,1.15,10.2,4
red,7.11,0.9,0.34,9.26,0.069,10.5,54.7,0.9983,3.31,1.21,8.7,6
red,7.02,0.75,0.35,3.56,0.073,6.4,85.9,0.9984,2.81,0.97,10.8,5
red,6.19,0.48,0.61,1.4,0.069,13.5,129.1,0.993,2.87,0.51,11.6,5
red,6.63,0.32,0.34,7.91,0.083,7.1,62.5,0.994,3.49,0.74,8.4,6
red,6.04,0.68,0.17,6.97,0.077,19.3,130.6,0.9994,3.31,1.25,12.6,5
red,8,0.97,0.61,3.97,0.098,19.8,84.5,0.9914,3.06,1.23,14,5
red,6.73,0.61,0.52,3.55,0.061,23.2,111.3,0.9957,3.35,1.29,13.7,3
red,6.19,0.45,0.17,1.09,0.084,7.2,80.7,0.9953,3.7,0.76,8.9,6
red,6.74,0.97,0.37,9.57,0.06,8.2,75.4,0.9935,3.22,0.92,12.5,7
red,6.96,0.79,0.15,2.39,0.072,6,94.4,1.0038,3.57,0.56,13.2,7
red,6.61,0.63,0.49,6.76,0.074,8.1,119.3,1.0038,3.39,1.03,9.5,3
red,6.2,0.5,0.38,1.41,0.088,6.8,66.9,0.9961,3.66,1.36,13.2,7
red,6.07,0.83,0.51,4.26,0.058,25.7,82.6,0.9997,3.31,0.92,12.7,5
red,6.59,0.41,0.02,2.81,0.072,23.1,102.7,1.0007,3.66,0.63,13.8,5
red,7.45,0.95,0.5,3.19,0.096,27.1,53.9,0.9928,3.35,1.11,12.7,6
red,6.35,0.84,0.05,6.07,0.056,28.8,50.2,0.9971,3.41,1.46,11.8,7
red,6.67,0.82,0.13,8.81,0.073,27.4,141.5,0.9966,3.06,0.9,11.8,7
red,6.53,0.28,0.53,1.26,0.052,19.7,116.4,0.992,3.03,0.62,13.8,7
red,6.83,0.5,0.67,8,0.057,16.4,113.7,0.998,3,0.78,10.2,8
red,7.03,0.5,0.7,1.83,0.062,29.9,117.6,0.9971,3.65,1.41,11.9,5
red,6.92,0.91,0.38,3.92,0.086,9.8,122.6,0.9939,3.6,1.39,9.6,5
red,7.57,0.98,0.66,2.28,0.063,18.9,110.9,1.0045,3.08,1.33,9,3
red,7.34,0.38,0.09,5.69,0.095,13.5,144.8,0.9906,2.94,1.23,10.5,7
red,6.52,0.69,0.32,1.69,0.05,28.9,94.6,1.0009,3.63,0.78,8.7,5
red,6.05,0.91,0.79,7.76,0.091,17.7,78,1.0032,3.19,0.67,13,5
red,6.18,0.82,0.33,5.64,0.06,20.8,123.2,0.9947,3.53,1.14,12.4,5
red,7.63,0.2,0.21,9.84,0.074,27.8,132.4,1.0017,3.68,0.95,9.5,3
red,7.74,0.8,0.46,1.31,0.096,26.3,126,0.9985,3.57,1.4,12.1,7
red,6.75,0.37,0.41,6.69,0.082,29.8,109.9,1.0031,3.24,0.72,11,3
red,7.33,0.3,0.05,1.99,0.096,18.3,142.3,0.9901,3.18,1.22,11.6,6
red,7.28,0.45,0.42,2.3,0.089,9.3,119.8,0.994,3.62,1.34,13.9,6
red,7.48,0.21,0.02,8.89,0.062,14.3,111.2,0.9982,3.54,1.17,11.8,5
red,7.26,0.57,0.09,4.46,0.053,6.6,147.4,0.9928,3.43,1.31,11.6,5
red,7.07,0.87,0.43,1.67,0.087,18.8,126.8,0.9925,3.2,1.23,13.5,7
red,6.56,0.26,0.11,4.25,0.086,15,113.5,1.0019,2.93,0.94,8.2,7
red,7.4,0.81,0.11,8.21,0.083,6.5,62.2,0.994,3.4,1.41,11.2,4
red,6.61,0.9,0.04,7.33,0.079,9.2,144.2,1.0007,3.15,1.09,9.1,8
red,6.81,0.67,0.03,1.24,0.084,8.9,51.5,0.9922,3.22,0.95,11.7,7
red,6.19,0.85,0.24,9.36,0.069,29.2,123.3,1.0035,3.14,1.48,12.3,8
red,7.45,0.72,0.74,6.59,0.098,8.2,85.8,0.9948,2.82,1.07,12.4,4
red,7.42,0.93,0.11,8.27,0.094,12.5,129.6,0.9968,3.46,0.7,12.3,3
red,7.29,0.78,0.07,1.08,0.082,14.8,79,1.0049,3.04,1.06,11.3,3
red,7.74,0.86,0.57,4.4,0.058,16.9,58.7,0.9989,2.88,0.84,9.7,8
red,6.93,0.51,0.14,6.49,0.082,27.8,58.3,1.0035,3.02,1.01,8,5
red,6.52,0.67,0.75,7.76,0.092,27.5,94.5,0.9995,3.51,1.31,8.2,6
red,7.78,0.5,0.65,1.7,0.093,18.5,118.9,0.997,3.24,1.31,12.9,3
red,7.46,0.5,0.65,2.43,0.058,15.2,143.6,0.9952,3.16,1.2,10.3,5
red,6.71,0.27,0.62,4.65,0.094,25.4,85,1.001,3.36,1.12,13,7
red,6.54,0.7,0.5,6.5,0.1,23,56.9,1.0035,3.37,0.84,8.5,3
red,6.16,0.63,0.67,4.75,0.073,22.5,143.6,0.9973,3.72,1.42,9.1,6
red,7.01,0.76,0.56,4.78,0.057,10.1,79.7,1.005,3.39,1.38,10,7
red,7.72,0.3,0.68,3.2,0.053,11.2,62.9,0.9995,3.47,1.08,10.2,3
red,7.27,0.66,0.69,5.46,0.063,6.7,135.2,0.9959,3.02,0.56,14,3
red,7.95,0.33,0.06,8.11,0.072,17,63.8,0.9923,3.65,0.91,8.1,4
red,7.98,0.43,0.47,5.9,0.06,11.6,95.4,0.9999,3.72,0.72,8.7,7
red,6.71,0.65,0.2,6.19,0.06,30,63,0.9952,2.96,1.13,10.1,6
red,7.9,0.75,0.44,6.69,0.073,25.3,63,1.0033,3.04,1.1,9.5,8
red,6.54,0.43,0.18,5.49,0.094,27.4,131.9,0.9926,3.43,0.88,11,8
red,7.62,0.43,0.54,2.14,0.078,26.2,126.8,1.0041,3.71,0.7,10.2,5
red,6.11,0.97,0.4,6.69,0.097,22.8,94.9,0.9953,3.48,0.81,9.3,6
red,6.93,0.62,0.48,3.13,0.051,19.6,108.3,1.0008,3.06,0.73,8.5,8
red,7.68,0.99,0.77,3.07,0.098,29,115.6,1.0007,2.93,1,10.4,7
red,6.41,0.87,0.67,2.34,0.092,7.5,123.7,0.9963,3.04,0.55,12.3,7
red,7.57,0.36,0.3,3.81,0.06,6.2,114.1,0.9949,3.3,0.69,8,8
red,7.62,0.94,0.46,5.22,0.083,6.9,64.8,0.9915,2.97,0.63,8.3,5
